ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12,recommendation13,recommendation14,recommendation15,recommendation16,recommendation17,recommendation18,recommendation19,recommendation20,recommendation21,recommendation22,recommendation23,recommendation24,recommendation25,recommendation26,recommendation27,recommendation28
200680,Agricola (Revised Edition),2016,75,8.0,7.623,11572,/boardgame/200680/agricola-revised-edition,https://cf.geekdo-images.com/Vf_0TrTfz9yll7rVBvYGsg__micro/img/-rkh8miCGz860ChoPFB0i_jjgog=/fit-in/64x64/filters:strip_icc()/pic3029377.jpg,341169,220308,224517,167791,177736,102794,251247,256916,271320,193738,183394,283948,126163,182028,124361,120677,164928,317985,229853,84876,276025,286749,182874,35677,216132,122515,342942,171623
62219,Dominant Species,2010,76,7.84,7.62,18748,/boardgame/62219/dominant-species,https://cf.geekdo-images.com/oeygRZntjNUJWvc8SxDfww__micro/img/gXi23Nbfem6XTfRlV2eHEHB_cHY=/fit-in/64x64/filters:strip_icc()/pic784193.jpg,28720,175914,182028,1,262941,54138,12333,2651,120677,27833,256960,31260,220308,19857,122515,72125,126042,43015,35677,105551,303954,124361,20551,224517,193738,125153,256730,145371
110327,Lords of Waterdeep,2012,77,7.75,7.618,48535,/boardgame/110327/lords-waterdeep,https://cf.geekdo-images.com/-hk8f8iGk_DyWyMrfiPBkg__micro/img/tWSg9ErrwvVcwaE1Kze1IsxwpGg=/fit-in/64x64/filters:strip_icc()/pic1116080.jpg,155426,132531,123260,31481,182134,176920,,,,,,,,,,,,,,,,,,,,,,
182874,Grand Austria Hotel,2015,78,7.88,7.602,14644,/boardgame/182874/grand-austria-hotel,https://cf.geekdo-images.com/d4It-gdWY4GZVYSjbq20gQ__micro/img/zmZ-XLYa4qxusS-9osWBmPd9lQs=/fit-in/64x64/filters:strip_icc()/pic2728138.jpg,164928,203993,245638,220877,126163,229853,250458,247763,300322,244711,308765,102680,304420,171623,276025,245934,311193,193738,228341,216132,143693,234487,310873,227789,227224,262215,283948,343905
264220,Tainted Grail: The Fall of Avalon,2019,79,8.27,7.593,7943,/boardgame/264220/tainted-grail-fall-avalon,https://cf.geekdo-images.com/aAwBzPzta4joKfFZt05hCw__micro/img/28sp86TqPbMqn9M_qHWfS9j44-w=/fit-in/64x64/filters:strip_icc()/pic4385726.jpg,322708,280794,188920,325494,311988,310100,,,,,,,,,,,,,,,,,,,,,,
122515,Keyflower,2012,80,7.78,7.593,20087,/boardgame/122515/keyflower,https://cf.geekdo-images.com/HbfgxDJZQnNEZQKvpmJxQg__micro/img/L6e_jaWDU2M5XPhV0lMhPPo26EU=/fit-in/64x64/filters:strip_icc()/pic2278942.jpg,73439,124361,193738,35677,120677,216132,146886,43015,28720,144733,126163,84876,196340,2651,171623,177736,143693,220308,31260,256730,102794,128271,317985,102680,203993,28143,172386,251247
236457,Architects of the West Kingdom,2018,81,7.81,7.586,20437,/boardgame/236457/architects-west-kingdom,https://cf.geekdo-images.com/OAX7HfOz-9N60StgADzd0g__micro/img/5OEOXKjvrEMh2aT5I-FrAn5-9jo=/fit-in/64x64/filters:strip_icc()/pic3781944.png,312484,286096,342942,183394,276025,170042,,,,,,,,,,,,,,,,,,,,,,
93,El Grande,1995,82,7.75,7.578,24438,/boardgame/93/el-grande,https://cf.geekdo-images.com/GO282hlXR3RiknU5W4GZjg__micro/img/Ya0GwTP0sOChJ3b0E3Ufmua39gw=/fit-in/64x64/filters:strip_icc()/pic5373572.png,43015,42,3076,54,18602,31260,124361,2651,84876,28143,31594,19857,122515,555,8217,120677,73439,12,63888,25554,47,55670,5404,148949,2955,28720,193738,9216
18602,Caylus,2005,83,7.75,7.577,27452,/boardgame/18602/caylus,https://cf.geekdo-images.com/yC7nOSc1x5PT-oNnh6TEcQ__micro/img/R7ZK4KtIIQNR2CJHZ6HtUxEY8ik=/fit-in/64x64/filters:strip_icc()/pic1638795.jpg,3076,31594,31260,25554,555,9216,93,66589,2651,55670,144733,66362,43015,39938,8217,120677,33160,35570,35677,54,96913,73439,65781,122515,25613,27833,20551,58421
37111,Battlestar Galactica: The Board Game,2008,84,7.74,7.566,33914,/boardgame/37111/battlestar-galactica-board-game,https://cf.geekdo-images.com/5Q2w2rFJiFI_uV89KP6ECg__micro/img/KGgAsbHUPaEjsl-r05JCH2ixP1o=/fit-in/64x64/filters:strip_icc()/pic354500.jpg,72125,31481,38453,12493,43111,150376,,,,,,,,,,,,,,,,,,,,,,
12493,Twilight Imperium: Third Edition,2005,85,7.83,7.561,18606,/boardgame/12493/twilight-imperium-third-edition,https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__micro/img/qq2rc5GmKHOr8Dpn5Q8di_FD6Cg=/fit-in/64x64/filters:strip_icc()/pic4128153.jpg,37111,72125,59294,77130,43111,25292,22827,104363,40765,9609,96848,15363,15062,175155,90137,22038,127023,187645,38453,233078,31481,39463,45315,15987,39339,131646,73171,146439
73439,Troyes,2010,86,7.75,7.56,20171,/boardgame/73439/troyes,https://cf.geekdo-images.com/fBIe-aEPtJKC-ceNlspK6A__micro/img/6ZLZgf_o1omV4ijqi2OLJWK_GM0=/fit-in/64x64/filters:strip_icc()/pic750583.jpg,122515,124361,216132,146886,126163,171623,143693,35677,193738,196340,144733,102680,203993,84876,128271,120677,172386,164928,177736,144344,182874,317985,159675,156943,102794,43015,154809,220308
314040,Pandemic Legacy: Season 0,2020,87,8.64,7.558,3452,/boardgame/314040/pandemic-legacy-season-0,https://cf.geekdo-images.com/y0x1zbkpUXjddzWWnhekYw__micro/img/oUW7QBHTiMOcpt5FgNXd_Uy2LfM=/fit-in/64x64/filters:strip_icc()/pic5581457.jpg,221107,161936,239188,266507,255984,146508,390092,2511,245655,224037,300300,279537,302723,338834,318977,328908,162886,218074,198928,291457,223321,259081,197376,174430,180263,195421,285192,204305
40834,Dominion: Intrigue,2009,88,7.71,7.555,31148,/boardgame/40834/dominion-intrigue,https://cf.geekdo-images.com/OGOmpi0GgwOwH2y28QgkuA__micro/img/VlsgqS2v915vSCwTPVWFVms0-TY=/fit-in/64x64/filters:strip_icc()/pic460011.jpg,36218,31481,68448,40692,13,31260,209418,30549,3076,2651,119890,155873,28143,167791,155426,8217,110327,178900,132531,822,11,102794,128621,120677,166669,39856,123260,15062
172386,Mombasa,2015,89,7.87,7.554,11619,/boardgame/172386/mombasa,https://cf.geekdo-images.com/VceWk5QVkgIp6rWDl5qHKQ__micro/img/nHZMadoKR1T5fSg9V6rkR3e39M0=/fit-in/64x64/filters:strip_icc()/pic2611318.jpg,102680,203993,35677,70149,127060,217780,144592,171623,227789,159508,73439,104006,144733,193738,126163,245638,280480,144344,159675,244711,250458,216132,182874,154809,164928,233398,300322,229853
146021,Eldritch Horror,2013,90,7.79,7.553,31394,/boardgame/146021/eldritch-horror,https://cf.geekdo-images.com/oxdsZKIX5_3ovDo38EIaeg__micro/img/gx6OxFzIkjvAvXPs8CDcucwwhak=/fit-in/64x64/filters:strip_icc()/pic1872452.jpg,205059,257499,269385,340466,181279,100423,232918,174430,121921,193037,124708,271896,150376,167355,188920,291457,15987,253344,255984,192153,187645,96848,342848,189932,82222,322708,146652,362944
269385,The Lord of the Rings: Journeys in Middle-Earth,2019,91,8.01,7.548,11116,/boardgame/269385/lord-rings-journeys-middle-earth,https://cf.geekdo-images.com/1XA2-niwTBa0HEB7hOz3Dw__micro/img/yhbf5YV6KtavOaIVcFC1ZrDQE_0=/fit-in/64x64/filters:strip_icc()/pic4530974.jpg,205059,291457,342848,322708,271896,174430,,,,,,,,,,,,,,,,,,,,,,
170042,Raiders of the North Sea,2015,92,7.77,7.542,18193,/boardgame/170042/raiders-north-sea,https://cf.geekdo-images.com/hXdfAhgZ8OeyWLunt36wlw__micro/img/qdkWYsmTq_dyuJU5YCVCZMQrkAI=/fit-in/64x64/filters:strip_icc()/pic3578101.jpg,183394,286096,236457,221194,266810,157354,,,,,,,,,,,,,,,,,,,,,,
205896,Rising Sun,2018,93,7.84,7.54,17422,/boardgame/205896/rising-sun,https://cf.geekdo-images.com/iwevA6XmiNLHn1QnGUucqw__micro/img/CGB3Ihk0wWICh8wG6_Wp2pbGoCk=/fit-in/64x64/filters:strip_icc()/pic3880340.jpg,285967,170216,297562,233078,246900,127023,169786,237182,189932,195539,192457,54998,253499,222509,167355,187645,316554,232405,202408,245655,233247,175155,82222,340466,155821,181279,209010,176920
163412,Patchwork,2014,94,7.64,7.536,51877,/boardgame/163412/patchwork,https://cf.geekdo-images.com/wLW7pFn0--20lEizEz5p3A__micro/img/HGRTd0C4poFciUwMZzBt6On1R3Y=/fit-in/64x64/filters:strip_icc()/pic2270442.jpg,230802,54043,148228,209685,233867,204583,194655,219513,173346,822,274960,158600,191862,266192,129622,295486,15512,364073,70919,199561,118048,50,215311,70323,192291,271324,98778,133473
144733,Russian Railroads,2013,95,7.76,7.529,15808,/boardgame/144733/russian-railroads,https://cf.geekdo-images.com/B0oEVgeqs4_rT8oyb1_Juw__micro/img/HlS0hYq3MdgmSR6YLj_h0x7zJl4=/fit-in/64x64/filters:strip_icc()/pic1772936.jpg,120677,193738,216132,126163,146886,171623,35677,73439,122515,172386,102794,84876,31260,70149,196340,154809,3076,220308,203993,124361,18602,177736,229853,159675,102680,104006,140620,276025
203993,Lorenzo il Magnifico,2016,96,7.88,7.528,10697,/boardgame/203993/lorenzo-il-magnifico,https://cf.geekdo-images.com/8G6GkImjt0F_L5aYb8fmtQ__micro/img/kDuDqsd-uzh0n9aqlsEoHXZbgfY=/fit-in/64x64/filters:strip_icc()/pic3175535.jpg,102680,182874,171623,164928,245638,244711,126163,172386,227789,229853,35677,73439,216132,193738,250458,283948,300322,196340,276025,143693,146886,127060,159675,308765,245934,310873,144344,124361
42,Tigris & Euphrates,1997,97,7.7,7.527,26115,/boardgame/42/tigris-euphrates,https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__micro/img/7MXTV2Z2rBL40blbo6F8e1RBeRo=/fit-in/64x64/filters:strip_icc()/pic2338267.jpg,93,43015,3,503,112,12,,,,,,,,,,,,,,,,,,,,,,
281259,The Isle of Cats,2019,98,7.93,7.526,10887,/boardgame/281259/isle-cats,https://cf.geekdo-images.com/AuAheDzhkLufiZFE9JaRNA__micro/img/rx1j8qFjOrmsWHaQhseRKppXKSA=/fit-in/64x64/filters:strip_icc()/pic4781085.jpg,266524,300877,266192,350184,290236,233867,,,,,,,,,,,,,,,,,,,,,,
225694,Decrypto,2018,99,7.79,7.515,14308,/boardgame/225694/decrypto,https://cf.geekdo-images.com/hHZWXnUTMYDd_KTAM6Jwlw__micro/img/g7DQGNNf6ZFwYDGpe9kT3e4KELY=/fit-in/64x64/filters:strip_icc()/pic3759421.jpg,92415,284083,178900,246784,324856,254640,98778,244992,169654,156129,279537,262543,135779,129622,198773,171131,351040,329839,39856,224037,11971,173346,209778,175117,147151,158600,266830,262712
102680,Trajan,2011,100,7.76,7.514,15519,/boardgame/102680/trajan,https://cf.geekdo-images.com/djdeCr__iNV5rMnGnxNiaQ__micro/img/HObHn_WxO9uvtAfQan4UG-X3n_I=/fit-in/64x64/filters:strip_icc()/pic4336095.png,203993,127060,172386,227789,171623,35677,245638,182874,164928,159508,144344,73439,126163,144592,143693,193558,245934,244711,104006,159675,136888,250458,217780,124361,300322,193738,206941,146886
178900,Codenames,2015,101,7.6,7.51,74009,/boardgame/178900/codenames,https://cf.geekdo-images.com/F_KDEu0GjdClml8N7c8Imw__micro/img/w38Q9MZMQK80Att5GcODbCGufDk=/fit-in/64x64/filters:strip_icc()/pic2582929.jpg,30549,198773,98778,244992,284083,39856,254640,224037,129622,225694,92415,131357,156129,147151,181304,209778,70323,147949,171131,166384,68448,192291,324856,46213,157969,262543,36218,13
155821,Inis,2016,102,7.81,7.505,14469,/boardgame/155821/inis,https://cf.geekdo-images.com/6QE8mnPFmauoj2THsyUYPA__micro/img/KzK9JEEodDn0EyHA8rJy2X0cyYA=/fit-in/64x64/filters:strip_icc()/pic4739757.jpg,237182,274364,127023,170216,286749,54998,189932,338957,169786,202426,291572,297985,39463,319966,246900,233078,297562,205896,206718,233247,228328,316554,284653,182028,253499,247367,175155,283355
132531,Roll for the Galaxy,2014,103,7.65,7.505,28141,/boardgame/132531/roll-galaxy,https://cf.geekdo-images.com/nhoyoLpYPC2b3UiJ5kJ0yg__micro/img/FeJTY6p1rR-_4L51ukxDOXrjXTY=/fit-in/64x64/filters:strip_icc()/pic1473629.jpg,28143,68448,97207,84876,110327,31481,,,,,,,,,,,,,,,,,,,,,,
36218,Dominion,2008,104,7.61,7.5,81362,/boardgame/36218/dominion,https://cf.geekdo-images.com/j6iQpZ4XkemZP07HNCODBA__micro/img/PVxqHWOLTb3n-4xe62LJadr_M0I=/fit-in/64x64/filters:strip_icc()/pic394356.jpg,68448,31481,30549,132531,28143,31260,129622,13,40692,40834,822,70323,178900,155426,110327,84876,11,3076,284083,128621,119890,34635,148949,98778,2651,123260,266192,167791
233371,Clank! In! Space!: A Deck-Building Adventure,2017,105,7.85,7.489,10673,/boardgame/233371/clank-space-deck-building-adventure,https://cf.geekdo-images.com/haDQw7X8Z0VOItfow9eDtg__micro/img/ft8GB8AfU53V5KqpeK-7JHhRJdQ=/fit-in/64x64/filters:strip_icc()/pic3720843.jpg,201808,266507,365717,328871,169786,316554,,,,,,,,,,,,,,,,,,,,,,
30549,Pandemic,2008,106,7.59,7.488,108584,/boardgame/30549/pandemic,https://cf.geekdo-images.com/S3ybV1LAp-8SnHIXLLjVqA__micro/img/S4tXI3Yo7BtqmBoKINLLVUFsaJ0=/fit-in/64x64/filters:strip_icc()/pic1534148.jpg,178900,70323,68448,36218,129622,65244,192291,133473,13,822,136063,9209,194655,16992,266192,40692,98778,224037,218603,284083,39856,155426,148228,31481,110327,215311,198773,163412
196340,Yokohama,2016,107,7.85,7.487,9797,/boardgame/196340/yokohama,https://cf.geekdo-images.com/ocI_xrJ7A-cDTTMUoYBNzw__micro/img/p3q7SACebkLO1KXHYk5Cg7uh1xk=/fit-in/64x64/filters:strip_icc()/pic3600984.jpg,216132,146886,73439,128271,126163,203993,177736,122515,171623,84876,193738,144733,170624,317985,102794,229853,244711,276025,143693,124361,164928,154809,102680,120677,35677,283948,182874,162082
172287,Champions of Midgard,2015,108,7.76,7.486,14569,/boardgame/172287/champions-midgard,https://cf.geekdo-images.com/VJwOnMF5vwJg2Yaq6ozn3Q__micro/img/-RNDo77HZqz7-B__L7tFnYXCn8Q=/fit-in/64x64/filters:strip_icc()/pic2869714.jpg,221194,170042,110327,195421,169426,169786,,,,,,,,,,,,,,,,,,,,,,
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,109,7.7,7.485,18482,/boardgame/2511/sherlock-holmes-consulting-detective-thames-murder,https://cf.geekdo-images.com/ptDZ2tJ6dSNiONAx3HH8Tw__micro/img/oG1Tt-dugnxtcq2xclh1AcrjG6s=/fit-in/64x64/filters:strip_icc()/pic3514298.jpg,204305,161936,221107,314040,239188,146508,,,,,,,,,,,,,,,,,,,,,,
198928,Pandemic: Iberia,2016,110,7.91,7.483,8855,/boardgame/198928/pandemic-iberia,https://cf.geekdo-images.com/752GFSJLkyDZikThRM6gqQ__micro/img/fdawcLpnRtR9FwYqt4zZjB2NPhA=/fit-in/64x64/filters:strip_icc()/pic3000850.png,161936,260428,183394,199478,150658,171668,,,,,,,,,,,,,,,,,,,,,,
218417,Aeon's End: War Eternal,2017,111,8.38,7.476,4022,/boardgame/218417/aeons-end-war-eternal,https://cf.geekdo-images.com/H2st1bZH4O0FM46NhKMqyQ__micro/img/qolYthWG5h-jKYQmKpU_sinuw-w=/fit-in/64x64/filters:strip_icc()/pic3430893.jpg,241451,191189,270633,299317,291457,162886,318182,192135,331212,318184,174430,121921,169426,248562,255984,295770,316412,96848,352179,306735,266507,180263,335212,316554,357726,361545,253344,216734
127023,Kemet,2012,112,7.7,7.473,17155,/boardgame/127023/kemet,https://cf.geekdo-images.com/RmZjhy7_6REp8IaXh9Zqwg__micro/img/JhmgQqmj1m5K7EKHBExVgFHKUf4=/fit-in/64x64/filters:strip_icc()/pic3979527.jpg,54998,170216,205896,189932,192457,72125,169786,195539,39463,155821,176920,233078,233247,175155,202408,110327,43111,237182,182028,297562,103343,37111,181279,82222,161970,182134,246900,150376
175155,Forbidden Stars,2015,113,7.97,7.473,7986,/boardgame/175155/forbidden-stars,https://cf.geekdo-images.com/WlvyznYhlYNXMtMbKKu1oA__micro/img/nwWTt7moMNRAUseU-eN8bf3SOqw=/fit-in/64x64/filters:strip_icc()/pic2471359.jpg,115746,233078,187645,103343,299659,127023,246900,189932,82222,205896,54998,43111,233247,283355,181279,205716,135219,170216,37111,155821,167355,25292,128671,340466,362944,72125,297562,77130
263918,Cartographers,2019,114,7.72,7.472,16355,/boardgame/263918/cartographers,https://cf.geekdo-images.com/GifbnAmsA4lfEcDkeaC9VA__micro/img/-B-yH3o3CkeAA2xqNYdQNdX8YFc=/fit-in/64x64/filters:strip_icc()/pic4397932.png,295947,173346,266192,244521,244522,266524,199792,274960,312484,281259,199561,283155,284083,269210,262712,254640,258779,295486,324856,287954,260180,230802,163412,224037,183394,251678,283864,265736
175640,Vinhos Deluxe Edition,2016,115,8.18,7.471,4919,/boardgame/175640/vinhos-deluxe-edition,https://cf.geekdo-images.com/JuyN9UOenAG_BlO-APPpdw__micro/img/KdJxATUknU5Dd58Rg5o25DtWovM=/fit-in/64x64/filters:strip_icc()/pic2649446.jpg,161533,125153,184267,284378,237179,325022,251247,310873,163068,364011,220308,142379,224517,269511,383179,338760,229853,297030,272739,380607,396790,359438,300322,172386,281442,233398,280480,203993
163068,Trickerion: Legends of Illusion,2015,116,7.94,7.463,7682,/boardgame/163068/trickerion-legends-illusion,https://cf.geekdo-images.com/9gob752VqEklQFV_gz16hw__micro/img/kYOLnVbUwnKjA37DqEe9HECvqI0=/fit-in/64x64/filters:strip_icc()/pic2585510.png,184267,125153,284378,237179,142379,247763,,,,,,,,,,,,,,,,,,,,,,
266524,PARKS,2019,117,7.8,7.462,12317,/boardgame/266524/parks,https://cf.geekdo-images.com/mF2cSNRk2O6HtE45Sl9TcA__micro/img/-HROI5hgpItpxFauKvAzFbFgEns=/fit-in/64x64/filters:strip_icc()/pic4852372.jpg,266192,281259,350184,295947,199561,300877,274960,328565,283155,265736,244521,312484,295486,230802,290236,233867,260180,293014,286096,258036,263918,366013,314491,242302,304783,258779,199792,163412
262712,Res Arcana,2019,118,7.74,7.455,13788,/boardgame/262712/res-arcana,https://cf.geekdo-images.com/gcALy45JfcjyKUn6T3mBIQ__micro/img/lGAmt1ncLJQjn8D9eilWID5pVNA=/fit-in/64x64/filters:strip_icc()/pic4422847.jpg,173346,293014,312484,271324,236457,155987,132531,342942,108745,317985,286096,266192,316554,366013,201808,183394,249259,158600,157354,167791,84876,284083,118048,328871,170216,169786,194594,68448
161970,Alchemists,2014,119,7.67,7.448,19501,/boardgame/161970/alchemists,https://cf.geekdo-images.com/ztNshEv3Fsm46HCJaEOFPw__micro/img/6amZZCVb_LzbpGfhGjmy4Agph0A=/fit-in/64x64/filters:strip_icc()/pic2241156.png,167791,201808,169786,189932,182028,316554,154203,157354,224517,233371,54998,170216,246784,279537,195539,183394,188866,237182,193738,127023,233398,199792,126163,246684,123260,236191,341169,121921
146652,Legendary Encounters: An Alien Deck Building Game,2014,120,7.78,7.446,11917,/boardgame/146652/legendary-encounters-alien-deck-building-game,https://cf.geekdo-images.com/jSz_KRUxsjGYitoqx9YH1Q__micro/img/t589A9KaC7S6E4LN61DKRFw4T-k=/fit-in/64x64/filters:strip_icc()/pic2225180.jpg,271896,174570,96848,100423,174430,159109,,,,,,,,,,,,,,,,,,,,,,
233398,Endeavor: Age of Sail,2018,121,7.98,7.445,7173,/boardgame/233398/endeavor-age-sail,https://cf.geekdo-images.com/YXYqQZ05gC9kNlgX7cbR8g__micro/img/FZknsH2ient62gEp08AkzXB1jrk=/fit-in/64x64/filters:strip_icc()/pic3913274.jpg,228341,247763,265188,311193,193738,164928,,,,,,,,,,,,,,,,,,,,,,
